id,query,title,creator,creator_url,license,license_version,license_url,provider,source,foreign_landing_url,image_url,local_file
3d6e8bba-6574-4b6b-9c8e-c20e741f13ba,construction site,"2007.08 - 'View over the long construction site' of the new metro tunnel under the city-center of Amsterdam,Prinsengracht / Vijzelgracht in the old city; Dutch photo + geotag - urban photography by Fons Heijnsbroek, the Netherlands",Amsterdam free photos & pictures of the Dutch city,https://www.flickr.com/photos/104736837@N03,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,flickr,flickr,https://www.flickr.com/photos/104736837@N03/11295891426,https://live.staticflickr.com/7385/11295891426_608ba24410_b.jpg,construction-site--2007-08-view-over-the-long-construction-site-of-the-new-metro-tunnel-under-the-c--32361ac518.jpg
9fad3f8a-2769-49a2-b448-0a337475e1c9,construction site,"2007.08 - 'View over the metro construction site' overhead; location on the North side of the city, opposite Central Station, on the other side of the water IJ; Dutch city photo + geotag, Fons Heijnsbroek, The Netherlands",Amsterdam free photos & pictures of the Dutch city,https://www.flickr.com/photos/104736837@N03,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,flickr,flickr,https://www.flickr.com/photos/104736837@N03/10572353076,https://live.staticflickr.com/5478/10572353076_f12dd67fa7_b.jpg,construction-site--2007-08-view-over-the-metro-construction-site-overhead-location-on-the-north-sid--751f31efd1.jpg
e384b4a3-c6b7-4f04-9e37-5a0782898d82,construction site,"2007.08 - 'View over the long construction site of the new metro tunnel', under the city-center of Amsterdam, for the future Noord-Zuidlijn, location Vijzelgracht, old center; Dutch urban city photo + geotag, Fons Heijnsbroek, The Netherlands",Amsterdam free photos & pictures of the Dutch city,https://www.flickr.com/photos/104736837@N03,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,flickr,flickr,https://www.flickr.com/photos/104736837@N03/11293851396,https://live.staticflickr.com/5471/11293851396_de2ef73a33_b.jpg,construction-site--2007-08-view-over-the-long-construction-site-of-the-new-metro-tunnel-under-the-c--1d8ff6b97b.jpg
60047bbf-b2f9-4236-9b89-69a5caa539e6,residential building,"2013.04 - 'Streetview of a small neighborhood', with residential buildings, Amsterdam city photo by Fons Heijnsbroek, The Netherlands",Amsterdam free photos & pictures of the Dutch city,https://www.flickr.com/photos/104736837@N03,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,flickr,flickr,https://www.flickr.com/photos/104736837@N03/12075595544,https://live.staticflickr.com/5541/12075595544_5141781236_b.jpg,residential-building--2013-04-streetview-of-a-small-neighborhood-with-residential-buildings-amsterdam---f2ea47590b.jpg
cc935c4d-cf30-4da3-95db-21d73610b878,residential building,"2016.10 - 'Large entry gate with wall-decoration' - Amsterdam photo of Dutch modern architecture, entrance of a residential building - geotagged free urban picture, in public domain / Commons CCO; city photography by Fons Heijnsbroek, The Netherlands",Amsterdam free photos & pictures of the Dutch city,https://www.flickr.com/photos/104736837@N03,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,flickr,flickr,https://www.flickr.com/photos/104736837@N03/30094174900,https://live.staticflickr.com/5785/30094174900_bdf3c8503d_b.jpg,residential-building--2016-10-large-entry-gate-with-wall-decoration-amsterdam-photo-of-dutch-modern-ar--40184578f7.jpg
04106b2e-03a3-4337-85d9-8ebc6b8f329b,residential building,"Street-view in Hoogte-Kadijk with pollarded plane trees and residential buildings from the 1980's - in the light of gray DecemberAmsterdam city; - urban photography by Fons Heijnsbroek, the Netherlands, 2013",Amsterdam free photos & pictures of the Dutch city,https://www.flickr.com/photos/104736837@N03,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,flickr,flickr,https://www.flickr.com/photos/104736837@N03/11467867955,https://live.staticflickr.com/2850/11467867955_7530e51217_b.jpg,residential-building--street-view-in-hoogte-kadijk-with-pollarded-plane-trees-and-residential-building--f73583d7b2.jpg
1a583888-c932-4cc2-a249-92f7066e69ab,apartment interior,Modern apartment interior,Unknown,,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,rawpixel,rawpixel,https://www.rawpixel.com/image/6043333/photo-image-public-domain-table-room,https://images.rawpixel.com/editor_1024/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvbHIvZmwxOTA3NTk1MzEwMy1pbWFnZS1reWJlbmtkbC5qcGc.jpg,apartment-interior--modern-apartment-interior--8fd7b790cd.jpg
d51029de-4191-4c41-9d36-1aa734a91b08,apartment interior,Modern apartment interior,Unknown,,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,rawpixel,rawpixel,https://www.rawpixel.com/image/6043337/photo-image-public-domain-table-living-room,https://images.rawpixel.com/editor_1024/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvbHIvZmwxOTY3MDY2MjI3Ni1pbWFnZS1reWJlbXM2Yy5qcGc.jpg,apartment-interior--modern-apartment-interior--6ae0e9e383.jpg
e04e3d17-64e2-4dd0-8e80-cd86d3adfd99,apartment interior,Modern apartment interior,Unknown,,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,rawpixel,rawpixel,https://www.rawpixel.com/image/6043332/photo-image-public-domain-table-living-room,https://images.rawpixel.com/editor_1024/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvbHIvZmwxOTY5Njg3NTM1NS1pbWFnZS1reWJlbWxtOC5qcGc.jpg,apartment-interior--modern-apartment-interior--d557f9664d.jpg
7d2066d9-88cc-41ca-af03-b89e26811a9b,office building,"Close-up of reflecting windows of an office-building and a solitary urban tree in front of the facade - near Amstel station / Omval / Spaklerweg in Amsterdam city; - urban photography by Fons Heijnsbroek, the Netherlands, 2013",Amsterdam free photos & pictures of the Dutch city,https://www.flickr.com/photos/104736837@N03,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,flickr,flickr,https://www.flickr.com/photos/104736837@N03/11416737013,https://live.staticflickr.com/3742/11416737013_4489228f69_b.jpg,office-building--close-up-of-reflecting-windows-of-an-office-building-and-a-solitary-urban-tree-i--6ec186f538.jpg
7fcd26a8-bd1f-4ef2-a223-fef9d2523990,office building,"Government Printing Office Building Number Four Jackson Alley Cast Concrete Presswork Bas Relief (Washington, DC)",takomabibelot,https://www.flickr.com/photos/38782010@N00,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,flickr,flickr,https://www.flickr.com/photos/38782010@N00/1063260702,https://live.staticflickr.com/1207/1063260702_4d4a46d09a_b.jpg,office-building--government-printing-office-building-number-four-jackson-alley-cast-concrete-pres--6204deaef9.jpg
244e7c36-78b0-42c0-855f-29cbd2097d0b,office building,"3rd world Blue Abstract, blue glass office building, Dhaka, Bangladesh",Wonderlane,https://www.flickr.com/photos/71401718@N00,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,flickr,flickr,https://www.flickr.com/photos/71401718@N00/3321052020,https://live.staticflickr.com/3500/3321052020_3da70ab799_b.jpg,office-building--3rd-world-blue-abstract-blue-glass-office-building-dhaka-bangladesh--4ea1a9fe4d.jpg
cb67bcf9-1ddb-4388-bd8d-0a55eb4cfd41,city skyline,Ho Chi Minh City Skyline,Pimnl,https://commons.wikimedia.org/w/index.php?title=User:Pimnl&action=edit&redlink=1,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.en/,wikimedia,wikimedia,https://commons.wikimedia.org/w/index.php?curid=150700866,https://upload.wikimedia.org/wikipedia/commons/9/95/Ho_Chi_Minh_City_Skyline.jpg,city-skyline--ho-chi-minh-city-skyline--50df5daa0f.jpg
a324ae92-3177-43bd-8a51-6e25ce7bb5ea,city skyline,City skyline with Skytower,Bernard Spragg,https://www.flickr.com/photos/88123769@N02,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,flickr,flickr,https://www.flickr.com/photos/88123769@N02/8114177896,https://live.staticflickr.com/8052/8114177896_04dcc458b3_b.jpg,city-skyline--city-skyline-with-skytower--5f85531ab2.jpg
09f5d22a-385e-4cdb-930b-bd91b617633e,city skyline,Rostock banner City skyline,Andreas Kosmehl,,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.en/,wikimedia,wikimedia,https://commons.wikimedia.org/w/index.php?curid=26685808,https://upload.wikimedia.org/wikipedia/commons/e/e3/Rostock_banner_City_skyline.jpg,city-skyline--rostock-banner-city-skyline--ac11f18ae8.jpg
87b546d6-0d6e-4d45-915a-bde4383fdc20,industrial warehouse,"Industrial warehouse/offices, 1426 E. Fairmount Avenue, Baltimore, MD 21231",Baltimore Heritage,https://www.flickr.com/photos/44034762@N04,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,flickr,flickr,https://www.flickr.com/photos/44034762@N04/40791484372,https://live.staticflickr.com/819/40791484372_98a5874fc9_b.jpg,industrial-warehouse--industrial-warehouse-offices-1426-e-fairmount-avenue-baltimore-md-21231--9469001a2f.jpg
f8123b81-f921-4a27-b857-fc5c38d148b2,industrial warehouse,"Industrial warehouse/offices, 1426 E. Fairmount Avenue, Baltimore, MD 21231",Baltimore Heritage,https://www.flickr.com/photos/44034762@N04,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,flickr,flickr,https://www.flickr.com/photos/44034762@N04/40791485752,https://live.staticflickr.com/820/40791485752_fa9333ee63_b.jpg,industrial-warehouse--industrial-warehouse-offices-1426-e-fairmount-avenue-baltimore-md-21231--d9056b6979.jpg
60acf7c9-d861-4a1d-8331-b60d23d32849,industrial warehouse,"Door and Baltimore City Public Schools sign, City-owned industrial warehouse building, 1812 Greenmount Avenue, Baltimore, MD 21202",Baltimore Heritage,https://www.flickr.com/photos/44034762@N04,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,flickr,flickr,https://www.flickr.com/photos/44034762@N04/48674869516,https://live.staticflickr.com/65535/48674869516_d74c1fd878_b.jpg,industrial-warehouse--door-and-baltimore-city-public-schools-sign-city-owned-industrial-warehouse-buil--29236f3053.jpg
8bbdb3c4-82b6-420b-9d9b-5b4c7e553397,architecture facade,Amsterdam School architecture - facade and view over the small park between Plantage Westermanlaan and Middellaan; photo Amsterdam city; urban photographer Fons Heijnsbroek,Amsterdam free photos & pictures of the Dutch city,https://www.flickr.com/photos/104736837@N03,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,flickr,flickr,https://www.flickr.com/photos/104736837@N03/10171600443,https://live.staticflickr.com/2819/10171600443_601ff35380_b.jpg,architecture-facade--amsterdam-school-architecture-facade-and-view-over-the-small-park-between-planta--d51a9572ee.jpg
1ce7c249-3337-4011-b4dc-7191ab832df5,architecture facade,"2014.01 - Amsterdam photo, A classical architecture facade with roof-decoration of a row of voluntary pigeons; a geotagged free urban picture, in public domain / Commons CCO; city photography by Fons Heijnsbroek, The Netherlands",Amsterdam free photos & pictures of the Dutch city,https://www.flickr.com/photos/104736837@N03,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,flickr,flickr,https://www.flickr.com/photos/104736837@N03/12204290736,https://live.staticflickr.com/2840/12204290736_d8cb2ea598_b.jpg,architecture-facade--2014-01-amsterdam-photo-a-classical-architecture-facade-with-roof-decoration-of---f2e3374e12.jpg
4db52ea5-e6a4-4e18-b67c-4b70d2315f25,architecture facade,Intricate architectural facade featuring statues and ornate carvings set against a blue sky with clouds.,Nilo Velez,https://www.nilovelez.com,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,wordpress,wordpress,https://wordpress.org/photos/photo/480679bf42/,https://pd.w.org/2025/01/480679bf4205a24f5.45740340-2048x1365.jpg,architecture-facade--intricate-architectural-facade-featuring-statues-and-ornate-carvings-set-against--4ad67c8ffb.jpg
75d4a46c-7cfe-44af-9c14-5a061282b0d1,urban regeneration,Jeongdok Library,EllalineSeoul,https://commons.wikimedia.org/wiki/User:EllalineSeoul,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.en/,wikimedia,wikimedia,https://commons.wikimedia.org/w/index.php?curid=169737215,https://upload.wikimedia.org/wikipedia/commons/f/f4/Jeongdok_Library.jpg,urban-regeneration--jeongdok-library--01a6326f99.jpg
d38847b0-cc22-4639-866a-548d5d26d620,landscape architecture,American Landscape Architecture: Designers and Places,eli.pousson,https://www.flickr.com/photos/59179756@N00,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,flickr,flickr,https://www.flickr.com/photos/59179756@N00/33635525360,https://live.staticflickr.com/2846/33635525360_698937080b_b.jpg,landscape-architecture--american-landscape-architecture-designers-and-places--8069ede18f.jpg
3dd790fd-ab69-406f-80b9-b29431604bd5,landscape architecture,"Landscape Architectural Structure, Anonymous, Italian",themet,,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,rawpixel,rawpixel,https://www.rawpixel.com/image/9329963/landscape-with-architectural-structure,https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTEwL21ldDM0MDIxMy1pbWFnZS5qcGc.jpg,landscape-architecture--landscape-architectural-structure-anonymous-italian--14b4b8d554.jpg
0c1fe1e6-7518-4ad8-a84c-791a0fcb4875,landscape architecture,"Romantic landscape architecture, Giovanni Paolo",Unknown,,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,rawpixel,rawpixel,https://www.rawpixel.com/image/8900157/romantic-landscape-with-architecture,https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTEyL2xyL3VtZXN2a3NuZ28yNjItaW1hZ2UuanBn.jpg,landscape-architecture--romantic-landscape-architecture-giovanni-paolo--37369a0c71.jpg
eda43579-7fd7-4d65-aeb7-7eb6f3f5b93c,renovation interior,"Complete Makeover - painted fireplace, refinished floor, Zen slate hearth, interior design, with Buddha statue, original art, simple lamp, rocking chair, ficus plant, green pillow, Seattle, Washington, USA",Wonderlane,https://www.flickr.com/photos/71401718@N00,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,flickr,flickr,https://www.flickr.com/photos/71401718@N00/2089462975,https://live.staticflickr.com/2242/2089462975_aca46c97c7_b.jpg,renovation-interior--complete-makeover-painted-fireplace-refinished-floor-zen-slate-hearth-interior-d--90b72153f3.jpg
f4dd512b-9488-4224-9214-6e6a1a7747e6,renovation interior,"Zen style - painted stone fireplace makeover with flat black slate inlayed hearth, pillows, Buddha candleholder, original art, rocking chair, Ikea curtains, Seattle, Washington, USA",Wonderlane,https://www.flickr.com/photos/71401718@N00,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,flickr,flickr,https://www.flickr.com/photos/71401718@N00/2090244608,https://live.staticflickr.com/2185/2090244608_78e3186be5_b.jpg,renovation-interior--zen-style-painted-stone-fireplace-makeover-with-flat-black-slate-inlayed-hearth---731ae34394.jpg
8d289a47-1377-428a-9876-fc3a69fd0168,renovation interior,Peggy's fireplace repainted stone texture,Wonderlane,https://www.flickr.com/photos/71401718@N00,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,flickr,flickr,https://www.flickr.com/photos/71401718@N00/465852855,https://live.staticflickr.com/170/465852855_cdcc22846f_b.jpg,renovation-interior--peggy-s-fireplace-repainted-stone-texture--0c4c3b8144.jpg
